PRISM Time Series Data
Locations: 27
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 800m
Monthly 1981-2010 Normals
Dataset: Norm81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2021-May-09
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Name,Longitude,Latitude,Elevation (m),Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C),tdmean (degrees C),vpdmin (hPa),vpdmax (hPa)
M_ G_Partial,-118.5833,34.9710,1607,July,2.98,15.6,22.9,30.1,5.6,8.79,33.75
M_ G_Partial,-118.5833,34.9710,1607,August,4.55,14.6,22.1,29.6,3.6,8.59,34.03
M_ G_Partial,-118.5833,34.9710,1607,September,5.09,12.4,19.3,26.2,1.9,7.08,28.76
M_ G_Partial,-118.5833,34.9710,1607,October,15.93,7.9,14.2,20.5,-0.5,4.61,19.96
M_ G_Partial,-118.5833,34.9710,1607,November,41.63,3.9,8.9,13.9,-3.2,2.80,11.78
M_ G_Partial,-118.5833,34.9710,1607,December,85.73,1.0,5.5,10.0,-5.7,2.11,8.51
M_ G_Partial,-118.5833,34.9710,1607,Annual,469.27,6.9,12.8,18.8,-0.1,4.37,18.41

M_ G_Total,-118.5822,34.9709,1607,January,107.50,0.9,5.6,10.2,-4.7,2.07,8.26
M_ G_Total,-118.5822,34.9709,1607,February,88.90,0.3,5.2,10.0,-3.4,1.58,7.60
M_ G_Total,-118.5822,34.9709,1607,March,68.56,2.6,7.3,12.0,-1.6,2.23,9.48
M_ G_Total,-118.5822,34.9709,1607,April,31.23,3.9,9.8,15.7,0.2,2.58,12.96
M_ G_Total,-118.5822,34.9709,1607,May,13.48,7.7,14.5,21.4,2.4,3.84,18.78
M_ G_Total,-118.5822,34.9709,1607,June,3.69,11.5,18.9,26.2,4.1,6.17,27.05
M_ G_Total,-118.5822,34.9709,1607,July,2.98,15.6,22.9,30.1,5.6,8.79,33.75
M_ G_Total,-118.5822,34.9709,1607,August,4.55,14.6,22.1,29.6,3.6,8.59,34.03
M_ G_Total,-118.5822,34.9709,1607,September,5.09,12.4,19.3,26.2,1.9,7.08,28.76
M_ G_Total,-118.5822,34.9709,1607,October,15.93,7.9,14.2,20.5,-0.5,4.61,19.96
M_ G_Total,-118.5822,34.9709,1607,November,41.63,3.9,8.9,13.9,-3.2,2.80,11.78
M_ G_Total,-118.5822,34.9709,1607,December,85.73,1.0,5.5,10.0,-5.7,2.11,8.51
M_ G_Total,-118.5822,34.9709,1607,Annual,469.27,6.9,12.8,18.8,-0.1,4.37,18.41

M_ H_Open,-118.5858,34.9731,1607,January,107.50,0.9,5.6,10.2,-4.7,2.07,8.26
M_ H_Open,-118.5858,34.9731,1607,February,88.90,0.3,5.2,10.0,-3.4,1.58,7.60
M_ H_Open,-118.5858,34.9731,1607,March,68.56,2.6,7.3,12.0,-1.6,2.23,9.48
M_ H_Open,-118.5858,34.9731,1607,April,31.23,3.9,9.8,15.7,0.2,2.58,12.96
M_ H_Open,-118.5858,34.9731,1607,May,13.48,7.7,14.5,21.4,2.4,3.84,18.78
M_ H_Open,-118.5858,34.9731,1607,June,3.69,11.5,18.9,26.2,4.1,6.17,27.05
M_ H_Open,-118.5858,34.9731,1607,July,2.98,15.6,22.9,30.1,5.6,8.79,33.75
M_ H_Open,-118.5858,34.9731,1607,August,4.55,14.6,22.1,29.6,3.6,8.59,34.03
M_ H_Open,-118.5858,34.9731,1607,September,5.09,12.4,19.3,26.2,1.9,7.08,28.76
M_ H_Open,-118.5858,34.9731,1607,October,15.93,7.9,14.2,20.5,-0.5,4.61,19.96
M_ H_Open,-118.5858,34.9731,1607,November,41.63,3.9,8.9,13.9,-3.2,2.80,11.78
M_ H_Open,-118.5858,34.9731,1607,December,85.73,1.0,5.5,10.0,-5.7,2.11,8.51
M_ H_Open,-118.5858,34.9731,1607,Annual,469.27,6.9,12.8,18.8,-0.1,4.37,18.41

M_ H_Partial,-118.5865,34.9723,1607,January,107.50,0.9,5.6,10.2,-4.7,2.07,8.26
M_ H_Partial,-118.5865,34.9723,1607,February,88.90,0.3,5.2,10.0,-3.4,1.58,7.60
M_ H_Partial,-118.5865,34.9723,1607,March,68.56,2.6,7.3,12.0,-1.6,2.23,9.48
M_ H_Partial,-118.5865,34.9723,1607,April,31.23,3.9,9.8,15.7,0.2,2.58,12.96
M_ H_Partial,-118.5865,34.9723,1607,May,13.48,7.7,14.5,21.4,2.4,3.84,18.78
M_ H_Partial,-118.5865,34.9723,1607,June,3.69,11.5,18.9,26.2,4.1,6.17,27.05
M_ H_Partial,-118.5865,34.9723,1607,July,2.98,15.6,22.9,30.1,5.6,8.79,33.75
M_ H_Partial,-118.5865,34.9723,1607,August,4.55,14.6,22.1,29.6,3.6,8.59,34.03
M_ H_Partial,-118.5865,34.9723,1607,September,5.09,12.4,19.3,26.2,1.9,7.08,28.76
M_ H_Partial,-118.5865,34.9723,1607,October,15.93,7.9,14.2,20.5,-0.5,4.61,19.96
M_ H_Partial,-118.5865,34.9723,1607,November,41.63,3.9,8.9,13.9,-3.2,2.80,11.78
M_ H_Partial,-118.5865,34.9723,1607,December,85.73,1.0,5.5,10.0,-5.7,2.11,8.51
M_ H_Partial,-118.5865,34.9723,1607,Annual,469.27,6.9,12.8,18.8,-0.1,4.37,18.41

M_ H_Total,-118.5855,34.9720,1607,January,107.50,0.9,5.6,10.2,-4.7,2.07,8.26
M_ H_Total,-118.5855,34.9720,1607,February,88.90,0.3,5.2,10.0,-3.4,1.58,7.60
M_ H_Total,-118.5855,34.9720,1607,March,68.56,2.6,7.3,12.0,-1.6,2.23,9.48
M_ H_Total,-118.5855,34.9720,1607,April,31.23,3.9,9.8,15.7,0.2,2.58,12.96
M_ H_Total,-118.5855,34.9720,1607,May,13.48,7.7,14.5,21.4,2.4,3.84,18.78
M_ H_Total,-118.5855,34.9720,1607,June,3.69,11.5,18.9,26.2,4.1,6.17,27.05
M_ H_Total,-118.5855,34.9720,1607,July,2.98,15.6,22.9,30.1,5.6,8.79,33.75
M_ H_Total,-118.5855,34.9720,1607,August,4.55,14.6,22.1,29.6,3.6,8.59,34.03
M_ H_Total,-118.5855,34.9720,1607,September,5.09,12.4,19.3,26.2,1.9,7.08,28.76
M_ H_Total,-118.5855,34.9720,1607,October,15.93,7.9,14.2,20.5,-0.5,4.61,19.96
M_ H_Total,-118.5855,34.9720,1607,November,41.63,3.9,8.9,13.9,-3.2,2.80,11.78
M_ H_Total,-118.5855,34.9720,1607,December,85.73,1.0,5.5,10.0,-5.7,2.11,8.51
M_ H_Total,-118.5855,34.9720,1607,Annual,469.27,6.9,12.8,18.8,-0.1,4.37,18.41

M_ I_Open,-118.5915,34.9719,1639,January,109.77,0.6,5.3,10.0,-4.8,1.98,8.10
M_ I_Open,-118.5915,34.9719,1639,February,88.90,0.0,4.9,9.7,-3.5,1.53,7.39
M_ I_Open,-118.5915,34.9719,1639,March,70.00,2.3,7.0,11.8,-1.8,2.23,9.30
M_ I_Open,-118.5915,34.9719,1639,April,32.32,3.6,9.4,15.3,-0.1,2.51,12.78
M_ I_Open,-118.5915,34.9719,1639,May,13.72,7.3,14.2,21.0,2.2,3.78,18.30
M_ I_Open,-118.5915,34.9719,1639,June,3.84,11.2,18.5,25.9,3.9,5.89,26.51
M_ I_Open,-118.5915,34.9719,1639,July,3.17,15.3,22.6,29.8,5.4,8.50,33.06
M_ I_Open,-118.5915,34.9719,1639,August,4.75,14.3,21.8,29.2,3.4,8.41,33.28
M_ I_Open,-118.5915,34.9719,1639,September,5.30,12.1,19.0,25.9,1.7,6.90,28.10
M_ I_Open,-118.5915,34.9719,1639,October,15.80,7.6,13.9,20.2,-0.7,4.47,19.52
M_ I_Open,-118.5915,34.9719,1639,November,44.47,3.5,8.6,13.7,-3.4,2.74,11.54
M_ I_Open,-118.5915,34.9719,1639,December,90.50,0.7,5.2,9.8,-5.8,1.99,8.26
M_ I_Open,-118.5915,34.9719,1639,Annual,482.54,6.5,12.5,18.5,-0.3,4.24,18.01

M_ I_Partial,-118.5901,34.9718,1639,January,109.77,0.6,5.3,10.0,-4.8,1.98,8.10
M_ I_Partial,-118.5901,34.9718,1639,February,88.90,0.0,4.9,9.7,-3.5,1.53,7.39
M_ I_Partial,-118.5901,34.9718,1639,March,70.00,2.3,7.0,11.8,-1.8,2.23,9.30
M_ I_Partial,-118.5901,34.9718,1639,April,32.32,3.6,9.4,15.3,-0.1,2.51,12.78
M_ I_Partial,-118.5901,34.9718,1639,May,13.72,7.3,14.2,21.0,2.2,3.78,18.30
M_ I_Partial,-118.5901,34.9718,1639,June,3.84,11.2,18.5,25.9,3.9,5.89,26.51
M_ I_Partial,-118.5901,34.9718,1639,July,3.17,15.3,22.6,29.8,5.4,8.50,33.06
M_ I_Partial,-118.5901,34.9718,1639,August,4.75,14.3,21.8,29.2,3.4,8.41,33.28
M_ I_Partial,-118.5901,34.9718,1639,September,5.30,12.1,19.0,25.9,1.7,6.90,28.10
M_ I_Partial,-118.5901,34.9718,1639,October,15.80,7.6,13.9,20.2,-0.7,4.47,19.52
M_ I_Partial,-118.5901,34.9718,1639,November,44.47,3.5,8.6,13.7,-3.4,2.74,11.54
M_ I_Partial,-118.5901,34.9718,1639,December,90.50,0.7,5.2,9.8,-5.8,1.99,8.26
M_ I_Partial,-118.5901,34.9718,1639,Annual,482.54,6.5,12.5,18.5,-0.3,4.24,18.01

M_ I_Total,-118.5896,34.9726,1639,January,109.77,0.6,5.3,10.0,-4.8,1.98,8.10
M_ I_Total,-118.5896,34.9726,1639,February,88.90,0.0,4.9,9.7,-3.5,1.53,7.39
M_ I_Total,-118.5896,34.9726,1639,March,70.00,2.3,7.0,11.8,-1.8,2.23,9.30
M_ I_Total,-118.5896,34.9726,1639,April,32.32,3.6,9.4,15.3,-0.1,2.51,12.78
M_ I_Total,-118.5896,34.9726,1639,May,13.72,7.3,14.2,21.0,2.2,3.78,18.30
M_ I_Total,-118.5896,34.9726,1639,June,3.84,11.2,18.5,25.9,3.9,5.89,26.51
M_ I_Total,-118.5896,34.9726,1639,July,3.17,15.3,22.6,29.8,5.4,8.50,33.06
M_ I_Total,-118.5896,34.9726,1639,August,4.75,14.3,21.8,29.2,3.4,8.41,33.28
M_ I_Total,-118.5896,34.9726,1639,September,5.30,12.1,19.0,25.9,1.7,6.90,28.10
M_ I_Total,-118.5896,34.9726,1639,October,15.80,7.6,13.9,20.2,-0.7,4.47,19.52
M_ I_Total,-118.5896,34.9726,1639,November,44.47,3.5,8.6,13.7,-3.4,2.74,11.54
M_ I_Total,-118.5896,34.9726,1639,December,90.50,0.7,5.2,9.8,-5.8,1.99,8.26
M_ I_Total,-118.5896,34.9726,1639,Annual,482.54,6.5,12.5,18.5,-0.3,4.24,18.01

